transaction_id,company_id,employee_id,merchant_id,transaction_timestamp,amount,transaction_status,decline_reason,is_international,merchant_country,is_fraud,fraud_type
335,47,340,269,2025-07-23 20:21:13.672950,40.59,approved,,False,US,0,none
336,45,597,73,2025-11-24 05:59:13.672950,31.79,approved,,False,US,0,none
337,94,1469,181,2026-04-22 18:29:13.672950,190.24,approved,,False,US,0,none
338,51,757,268,2026-03-02 15:35:13.672950,147.85,approved,,False,US,0,none
339,29,1046,152,2026-01-25 11:44:13.672950,19.69,approved,,False,US,0,none
340,50,291,68,2025-08-26 04:00:13.672950,52.18,approved,,False,US,0,none
341,32,1509,197,2026-01-25 20:51:13.672950,81.45,approved,,False,US,0,none
342,18,1808,295,2026-03-19 07:31:13.672950,15.53,approved,,False,US,0,none
343,87,306,32,2026-04-23 15:41:13.672950,185.37,approved,,False,US,0,none
344,8,634,108,2026-03-04 18:03:13.672950,85.34,approved,,True,GB,0,none
345,63,1152,79,2025-07-26 17:09:13.672950,135.45,approved,,False,US,0,none
346,16,625,259,2025-09-28 14:32:13.672950,15.38,approved,,False,US,0,none
347,84,939,175,2026-01-12 19:51:13.672950,66.22,approved,,True,DE,0,none
348,37,1297,15,2025-11-13 15:29:13.672950,59.11,approved,,False,US,0,none
349,56,848,51,2026-01-15 22:09:13.672950,25.88,approved,,False,US,0,none
350,12,442,107,2025-08-03 11:23:13.672950,51.73,approved,,True,GB,0,none
351,28,503,210,2025-09-23 13:16:13.672950,165.04,approved,,False,US,0,none
352,73,130,202,2026-05-19 01:21:13.672950,26.89,approved,,False,US,0,none
353,38,1156,277,2026-03-15 08:07:13.672950,66.55,approved,,False,US,0,none
354,45,597,218,2026-02-20 00:42:13.672950,304.48,declined,merchant_blocked,False,US,0,none
355,70,1959,41,2026-05-20 09:20:13.672950,12.41,approved,,False,US,0,none
356,13,1506,259,2025-09-28 19:51:13.672950,64.54,approved,,False,US,0,none
357,17,862,203,2026-04-13 02:34:13.672950,34.57,approved,,False,US,0,none
358,98,1414,99,2025-11-22 00:40:13.672950,112.92,declined,merchant_blocked,False,US,0,none
359,58,593,149,2026-01-08 02:23:13.672950,52.06,approved,,False,US,0,none
360,11,999,105,2025-08-07 22:30:13.672950,178.14,approved,,False,US,0,none
361,52,325,203,2026-05-20 03:27:13.672950,106.36,approved,,False,US,0,none
362,74,1093,95,2025-07-07 20:21:13.672950,81.97,approved,,True,GB,0,none
363,53,1684,177,2025-11-27 02:14:13.672950,148.76,approved,,False,US,0,none
364,81,448,65,2026-03-28 20:01:13.672950,53.6,approved,,True,GB,0,none
365,70,1552,41,2026-05-16 16:16:13.672950,38.45,approved,,False,US,0,none
366,26,819,224,2025-08-26 13:40:13.672950,6000.0,approved,,True,GB,1,large_amount
367,45,1641,67,2026-03-04 01:27:13.672950,44.88,approved,,False,US,0,none
368,92,1189,255,2026-02-20 04:52:13.672950,21.46,approved,,False,US,0,none
369,39,1512,298,2025-10-05 08:47:13.672950,23.01,approved,,False,US,0,none
370,90,1737,69,2026-02-10 07:18:13.672950,18.98,declined,card_expired,False,US,0,none
371,62,709,171,2026-02-16 19:56:13.672950,64.37,declined,suspected_fraud,False,US,0,none
372,16,1450,101,2026-04-29 23:59:13.672950,67.96,approved,,False,US,0,none
373,93,1721,140,2026-03-01 03:15:13.672950,13.06,approved,,False,US,0,none
374,18,1858,206,2026-04-25 15:15:13.672950,1914.38,approved,,True,CA,1,international_purchase
375,18,265,73,2026-02-06 21:44:13.672950,202.96,approved,,False,US,0,none
376,22,1899,60,2025-10-07 07:18:13.672950,54.37,approved,,False,US,0,none
377,14,612,156,2025-11-23 07:26:13.672950,160.09,approved,,True,CA,0,none
378,65,1366,124,2026-05-08 18:37:13.672950,42.71,approved,,False,US,0,none
379,99,832,14,2026-04-08 16:50:13.672950,13.96,approved,,True,CA,0,none
380,29,1750,264,2025-11-10 08:08:13.672950,58.43,approved,,False,US,0,none
381,53,1302,27,2026-02-10 18:16:13.672950,45.62,approved,,True,GB,0,none
382,89,674,245,2026-04-28 07:28:13.672950,86.36,approved,,True,DE,0,none
383,72,1463,50,2025-07-06 21:53:13.672950,134.82,approved,,False,US,0,none
384,23,157,187,2026-02-12 21:23:13.672950,200.85,approved,,True,JP,0,none
385,26,1446,57,2026-01-31 12:58:13.672950,24.77,approved,,False,US,0,none
386,24,251,259,2025-12-06 16:00:13.672950,482.96,approved,,False,US,0,none
387,8,878,155,2026-05-15 15:38:13.672950,25.87,approved,,True,DE,0,none
388,60,1633,34,2026-02-26 06:30:13.672950,66.94,declined,card_expired,False,US,0,none
389,93,530,26,2026-06-10 05:03:13.672950,100.56,declined,insufficient_funds,True,DE,0,none
390,70,327,250,2026-05-24 07:34:13.672950,53.06,approved,,False,US,0,none
391,44,961,86,2026-05-24 14:06:13.672950,8.22,approved,,False,US,0,none
392,21,895,160,2025-12-09 05:30:13.672950,19.1,approved,,False,US,0,none
393,56,97,200,2026-06-16 04:19:13.672950,47.55,approved,,False,US,0,none
394,52,513,106,2025-11-07 04:22:13.672950,82.26,approved,,True,CA,0,none
395,76,216,275,2025-09-06 08:42:13.672950,24.94,approved,,False,US,0,none
396,38,1156,289,2026-01-29 06:19:13.672950,103.72,approved,,False,US,0,none
397,82,1284,258,2026-03-07 16:38:13.672950,98.63,approved,,False,US,0,none
398,70,125,220,2025-09-12 14:51:13.672950,125.17,approved,,False,US,0,none
399,89,1106,15,2025-12-24 15:25:13.672950,62.64,approved,,False,US,0,none
400,81,1307,21,2026-02-17 15:46:13.672950,45.71,approved,,False,US,0,none
401,35,1707,59,2025-12-17 04:40:13.672950,104.75,declined,merchant_blocked,False,US,0,none
402,28,59,82,2025-11-28 14:50:13.672950,58.08,approved,,False,US,0,none
403,20,1568,118,2025-10-21 21:59:13.672950,237.47,approved,,False,US,0,none
404,99,161,113,2025-07-24 09:39:13.672950,22.3,approved,,False,US,0,none
405,43,284,295,2025-08-09 06:26:13.672950,312.33,approved,,False,US,0,none
406,97,106,276,2025-12-31 21:44:13.672950,119.56,approved,,False,US,0,none
407,21,1129,257,2026-06-17 14:24:13.672950,68.01,approved,,False,US,0,none
408,72,1463,265,2025-08-28 15:33:13.672950,79.7,approved,,False,US,0,none
409,21,228,235,2026-06-03 05:46:13.672950,70.86,approved,,False,US,0,none
410,20,1724,51,2026-05-04 09:40:13.672950,63.11,approved,,False,US,0,none
411,67,1606,166,2025-11-25 04:48:13.672950,234.59,approved,,True,JP,0,none
412,63,318,231,2026-04-12 05:18:13.672950,297.42,approved,,False,US,0,none
413,87,1488,221,2026-07-01 14:40:13.672950,93.46,approved,,False,US,0,none
414,42,802,271,2026-04-23 15:14:13.672950,116.9,approved,,False,US,0,none
415,88,1623,84,2025-12-31 06:44:13.672950,22.05,approved,,False,US,0,none
416,44,1906,230,2025-10-22 01:47:13.672950,37.78,approved,,False,US,0,none
417,18,874,297,2025-07-10 15:42:13.672950,97.41,approved,,False,US,0,none
418,36,472,222,2025-09-22 05:32:13.672950,60.77,approved,,False,US,0,none
419,76,1080,154,2026-05-12 04:46:13.672950,97.12,approved,,False,US,0,none
420,16,625,54,2025-12-12 23:19:13.672950,18.66,approved,,False,US,0,none
421,99,13,119,2025-11-11 16:38:13.672950,87.44,approved,,False,US,0,none
422,59,1464,198,2026-06-09 21:23:13.672950,524.03,approved,,False,US,0,none
423,72,1042,273,2025-08-12 04:25:13.672950,27.87,approved,,False,US,0,none
424,23,694,198,2026-01-04 01:51:13.672950,89.67,approved,,False,US,0,none
425,15,973,128,2025-10-02 23:41:13.672950,45.05,approved,,True,CA,0,none
426,32,113,92,2026-06-04 00:02:13.672950,161.91,approved,,True,CA,0,none
427,30,229,9,2025-10-11 17:04:13.672950,79.51,approved,,True,DE,0,none
428,37,171,227,2026-06-09 23:01:13.672950,42.51,approved,,False,US,0,none
429,60,295,46,2026-02-22 15:59:13.672950,31.82,approved,,False,US,0,none
430,99,189,134,2026-05-24 21:19:13.672950,105.67,approved,,False,US,0,none
431,35,426,16,2026-05-13 08:38:13.672950,44.98,approved,,False,US,0,none
432,94,977,215,2026-05-27 07:42:13.672950,773.85,approved,,False,US,0,none
433,13,1103,112,2025-10-30 12:17:13.672950,80.13,approved,,False,US,0,none
434,47,658,157,2026-06-17 06:20:13.672950,108.43,approved,,True,CA,0,none
435,4,919,296,2026-05-30 08:20:13.672950,10.82,approved,,False,US,0,none
436,49,1206,198,2026-01-11 08:30:13.672950,79.12,declined,suspected_fraud,False,US,0,none
437,19,499,58,2026-01-02 15:37:13.672950,13.21,approved,,False,US,0,none
438,46,1822,78,2026-01-24 13:10:13.672950,52.22,approved,,False,US,0,none
439,10,762,242,2026-06-24 11:44:13.672950,162.23,approved,,False,US,0,none
440,25,866,99,2025-12-27 19:55:13.672950,359.83,approved,,False,US,0,none
441,61,826,6,2026-01-22 13:44:13.672950,212.61,approved,,False,US,0,none
442,22,1732,279,2026-05-22 22:07:13.672950,77.86,approved,,False,US,0,none
443,94,1859,212,2025-09-01 00:55:13.672950,240.63,approved,,False,US,0,none
444,62,71,273,2026-01-30 16:15:13.672950,398.35,approved,,False,US,0,none
445,6,248,84,2025-12-24 08:52:13.672950,24.83,approved,,False,US,0,none
446,52,146,112,2026-01-20 11:21:13.672950,201.88,approved,,False,US,0,none
447,96,1642,198,2026-03-08 04:09:13.672950,31.46,approved,,False,US,0,none
448,38,1799,28,2026-02-24 10:07:13.672950,54.62,approved,,False,US,0,none
449,73,1320,141,2025-09-03 06:59:13.672950,102.11,approved,,True,GB,0,none
450,1,582,173,2025-10-15 09:03:13.672950,221.3,approved,,False,US,0,none
451,49,470,20,2025-10-24 10:45:13.672950,53.45,approved,,False,US,0,none
452,45,1530,117,2025-12-22 00:23:13.672950,22.53,approved,,False,US,0,none
453,93,193,54,2026-04-11 12:49:13.672950,11.55,approved,,False,US,0,none
454,11,1092,227,2025-10-25 21:15:13.672950,49.11,approved,,False,US,0,none
455,19,494,109,2025-12-09 09:53:13.672950,275.78,approved,,False,US,0,none
456,84,1841,231,2025-08-22 09:16:13.672950,39.74,approved,,False,US,0,none
457,66,52,229,2026-05-04 17:08:13.672950,204.76,approved,,False,US,0,none
458,41,882,299,2026-04-29 10:06:13.672950,30.66,approved,,True,CA,0,none
459,1,363,87,2026-03-04 13:22:13.672950,73.15,approved,,False,US,0,none
460,27,1821,274,2026-06-10 21:25:13.672950,88.8,approved,,False,US,0,none
461,92,917,228,2026-05-05 08:58:13.672950,145.25,approved,,False,US,0,none
462,96,474,71,2025-08-20 22:58:13.672950,22.9,approved,,False,US,0,none
463,8,1870,228,2025-12-04 05:29:13.672950,48.85,declined,merchant_blocked,False,US,0,none
464,53,521,113,2026-05-08 13:20:13.672950,203.21,declined,card_expired,False,US,0,none
465,21,1787,293,2026-04-16 05:24:13.672950,16.72,approved,,False,US,0,none
466,85,1455,291,2025-07-20 20:08:13.672950,131.89,declined,insufficient_funds,False,US,0,none
467,33,1868,105,2026-04-09 14:26:13.672950,19.23,approved,,False,US,0,none
468,4,1322,291,2026-06-18 22:37:13.672950,56.31,approved,,False,US,0,none
469,79,1459,9,2025-07-10 21:50:13.672950,70.28,approved,,True,DE,0,none
470,37,1720,165,2026-03-19 18:13:13.672950,33.87,approved,,True,DE,0,none
471,5,691,60,2026-02-09 01:26:13.672950,145.98,approved,,False,US,0,none
472,63,1222,106,2026-04-16 14:18:13.672950,77.83,approved,,True,CA,0,none
473,63,1152,111,2026-05-07 17:43:13.672950,124.19,approved,,False,US,0,none
474,18,532,89,2025-12-14 04:59:13.672950,34.34,approved,,False,US,0,none
475,87,1435,268,2026-06-27 03:13:13.672950,245.34,approved,,False,US,0,none
476,82,1958,230,2025-12-13 09:28:13.672950,144.97,declined,card_expired,False,US,0,none
477,28,840,71,2026-01-21 08:41:13.672950,55.32,approved,,False,US,0,none
478,27,1089,119,2026-05-19 23:35:13.672950,20.17,approved,,False,US,0,none
479,79,1718,103,2026-06-25 06:00:13.672950,261.39,approved,,False,US,0,none
480,49,241,202,2025-07-27 18:02:13.672950,24.9,approved,,False,US,0,none
481,62,1393,23,2026-04-15 18:34:13.672950,102.26,approved,,False,US,0,none
482,58,536,90,2026-03-08 09:05:13.672950,72.64,approved,,True,GB,0,none
483,39,1408,93,2026-04-27 00:44:13.672950,61.39,approved,,False,US,0,none
484,85,1455,264,2025-11-03 19:09:13.672950,21.49,approved,,False,US,0,none
485,60,1991,285,2026-06-11 23:02:13.672950,25.11,approved,,False,US,0,none
486,24,83,171,2025-10-07 13:15:13.672950,282.27,approved,,False,US,0,none
487,60,982,221,2025-07-26 06:04:13.672950,88.4,approved,,False,US,0,none
488,81,1855,24,2026-04-19 12:48:13.672950,174.87,approved,,False,US,0,none
489,93,1721,202,2025-07-26 08:26:13.672950,7.12,approved,,False,US,0,none
490,100,951,124,2025-09-05 17:53:13.672950,41.28,approved,,False,US,0,none
491,11,1852,142,2026-05-14 17:21:13.672950,150.05,approved,,True,DE,0,none
492,49,611,52,2025-10-13 10:19:13.672950,35.35,approved,,False,US,0,none
493,13,574,70,2026-06-07 19:33:13.672950,11.09,approved,,False,US,0,none
494,39,286,260,2025-11-15 22:44:13.672950,6000.0,approved,,False,US,1,large_amount
495,99,989,186,2025-08-12 05:35:13.672950,9.44,approved,,False,US,0,none
496,11,1558,207,2026-01-12 01:21:13.672950,104.0,approved,,False,US,0,none
497,75,459,293,2026-04-08 16:07:13.672950,84.23,approved,,False,US,0,none
498,55,1236,39,2026-03-01 23:42:13.672950,48.95,approved,,False,US,0,none
499,86,126,66,2025-12-07 17:49:13.672950,69.41,approved,,False,US,0,none
500,70,1437,13,2026-06-02 17:14:13.672950,65.78,approved,,False,US,0,none
501,25,1523,194,2026-03-01 14:50:13.672950,151.32,approved,,False,US,0,none
502,50,425,288,2026-03-09 09:02:13.672950,109.65,approved,,False,US,0,none
503,86,554,133,2026-04-08 16:30:13.672950,186.77,approved,,False,US,0,none
504,47,610,195,2026-01-25 05:41:13.672950,509.12,approved,,False,US,0,none
505,24,1985,78,2026-05-09 14:10:13.672950,29.79,approved,,False,US,0,none
506,72,1567,250,2026-01-06 07:33:13.672950,58.03,approved,,False,US,0,none
507,49,1182,232,2025-09-04 06:12:13.672950,28.93,approved,,True,CA,0,none
508,90,112,180,2026-06-14 02:00:13.672950,229.92,approved,,False,US,0,none
509,10,402,177,2025-07-20 17:32:13.672950,53.7,approved,,False,US,0,none
510,81,1783,29,2025-08-13 13:03:13.672950,56.24,approved,,True,JP,0,none
511,24,122,166,2026-03-18 10:48:13.672950,63.57,declined,insufficient_funds,True,JP,0,none
512,32,273,226,2025-12-16 21:21:13.672950,29.37,approved,,False,US,0,none
513,66,1318,136,2025-08-25 13:59:13.672950,6.3,approved,,False,US,0,none
514,100,398,187,2025-08-04 22:21:13.672950,88.91,approved,,True,JP,0,none
515,99,471,55,2025-07-29 05:05:13.672950,33.51,approved,,False,US,0,none
516,75,985,2,2026-01-02 16:23:13.672950,70.96,approved,,False,US,0,none
517,74,1231,17,2025-11-28 18:52:13.672950,714.91,approved,,False,US,0,none
518,57,1134,59,2025-07-21 10:57:13.672950,353.56,approved,,False,US,0,none
519,59,1464,88,2025-10-25 13:52:13.672950,50.64,approved,,True,JP,0,none
520,53,1302,223,2025-12-27 07:40:13.672950,93.6,approved,,True,DE,0,none
521,37,1987,272,2025-10-06 12:40:13.672950,119.13,approved,,True,GB,0,none
522,62,1592,58,2026-06-16 10:52:13.672950,137.88,approved,,False,US,0,none
523,6,1911,192,2025-09-27 21:54:13.672950,33.7,approved,,False,US,0,none
524,75,1939,50,2025-12-12 08:00:13.672950,41.36,approved,,False,US,0,none
525,90,569,213,2026-06-10 05:51:13.672950,144.41,approved,,False,US,0,none
526,96,1964,230,2026-01-09 04:58:13.672950,40.48,approved,,False,US,0,none
527,13,1506,154,2026-04-01 05:42:13.672950,172.53,approved,,False,US,0,none
528,64,1827,273,2025-11-05 19:07:13.672950,38.23,approved,,False,US,0,none
529,55,1138,46,2025-09-28 00:24:13.672950,222.28,declined,suspected_fraud,False,US,0,none
530,41,1917,118,2025-11-02 20:48:13.672950,39.86,approved,,False,US,0,none
531,70,897,176,2026-02-18 02:35:13.672950,105.04,approved,,False,US,0,none
532,47,820,68,2025-09-23 07:57:13.672950,161.88,approved,,False,US,0,none
533,38,853,251,2025-07-25 07:33:13.672950,35.13,approved,,False,US,0,none
534,55,1501,230,2026-02-18 18:38:13.672950,417.13,approved,,False,US,0,none
535,65,710,200,2026-04-05 21:45:13.672950,326.02,approved,,False,US,0,none
536,44,1957,146,2026-04-21 10:50:13.672950,63.55,approved,,False,US,0,none
537,58,321,51,2025-11-28 00:51:13.672950,127.51,approved,,False,US,0,none
538,20,179,186,2025-08-30 22:56:13.672950,107.9,approved,,False,US,0,none
539,70,897,199,2025-12-30 10:54:13.672950,57.97,approved,,False,US,0,none
540,22,219,145,2025-09-18 19:39:13.672950,12.05,approved,,False,US,0,none
541,96,789,59,2026-02-11 05:20:13.672950,48.35,approved,,False,US,0,none
542,54,1973,195,2025-10-02 18:23:13.672950,16.25,approved,,False,US,0,none
543,70,1552,143,2025-08-05 12:32:13.672950,59.19,approved,,True,GB,0,none
544,13,492,223,2026-03-16 10:37:13.672950,596.22,approved,,True,DE,0,none
545,95,1915,100,2026-05-14 13:14:13.672950,35.43,approved,,False,US,0,none
546,84,61,26,2026-04-02 10:59:13.672950,16.32,approved,,True,DE,0,none
547,47,1078,14,2025-08-25 19:54:13.672950,159.66,approved,,True,CA,0,none
548,60,1704,122,2026-03-12 02:14:13.672950,82.05,approved,,False,US,0,none
549,7,538,265,2025-07-15 19:54:13.672950,379.94,approved,,False,US,0,none
550,56,848,7,2026-05-08 11:51:13.672950,11.32,approved,,True,JP,0,none
551,76,988,219,2026-06-28 13:41:13.672950,40.75,approved,,False,US,0,none
552,92,65,220,2025-09-21 11:13:13.672950,21.73,declined,suspected_fraud,False,US,0,none
553,28,1636,183,2026-05-18 07:10:13.672950,132.46,approved,,False,US,0,none
554,62,586,108,2026-03-27 08:29:13.672950,157.23,approved,,True,GB,0,none
555,91,1728,124,2026-06-06 09:19:13.672950,36.69,approved,,False,US,0,none
556,37,171,170,2025-10-26 00:30:13.672950,106.57,approved,,False,US,0,none
557,37,1297,257,2026-05-19 17:29:13.672950,436.84,approved,,False,US,0,none
558,6,1913,9,2025-11-11 21:00:13.672950,45.41,approved,,True,DE,0,none
559,68,1723,280,2026-01-19 06:49:13.672950,263.53,approved,,False,US,0,none
560,74,535,125,2026-06-23 16:31:13.672950,8.98,approved,,False,US,0,none
561,12,1415,162,2026-06-10 03:03:13.672950,68.21,approved,,False,US,0,none
562,96,1964,36,2026-05-19 19:00:13.672950,336.51,approved,,False,US,0,none
563,53,693,4,2026-01-18 01:21:13.672950,13.44,approved,,True,JP,0,none
564,98,1351,87,2026-02-26 07:28:13.672950,205.57,approved,,False,US,0,none
565,19,108,264,2026-01-01 09:08:13.672950,21.35,approved,,False,US,0,none
566,11,1871,91,2025-09-07 17:20:13.672950,40.77,approved,,False,US,0,none
567,49,1186,295,2026-01-25 17:25:13.672950,42.1,approved,,False,US,0,none
568,78,814,58,2026-05-30 21:08:13.672950,43.87,approved,,False,US,0,none
569,37,1005,140,2025-12-31 04:37:13.672950,141.66,approved,,False,US,0,none
570,26,452,172,2026-06-10 00:10:13.672950,26.07,approved,,False,US,0,none
571,10,1230,260,2026-04-08 14:07:13.672950,1719.23,approved,,False,US,0,none
572,33,590,25,2026-03-08 13:45:13.672950,59.84,approved,,False,US,0,none
573,7,1040,198,2025-07-27 12:22:13.672950,196.5,approved,,False,US,0,none
574,70,327,67,2026-07-01 13:25:13.672950,168.23,approved,,False,US,0,none
575,57,608,118,2026-02-28 06:50:13.672950,50.56,approved,,False,US,0,none
576,25,659,280,2025-11-16 00:40:13.672950,78.45,approved,,False,US,0,none
577,7,2,6,2026-06-26 15:21:13.672950,45.82,approved,,False,US,0,none
578,51,1034,97,2025-12-08 01:51:13.672950,97.81,approved,,False,US,0,none
579,65,434,72,2026-03-21 23:48:13.672950,18.94,approved,,False,US,0,none
580,70,125,258,2026-01-10 17:50:13.672950,123.74,approved,,False,US,0,none
581,82,1105,38,2026-03-11 10:39:13.672950,112.8,approved,,False,US,0,none
582,99,485,296,2026-01-26 06:11:13.672950,127.3,approved,,False,US,0,none
583,13,652,56,2026-01-23 18:56:13.672950,81.31,approved,,False,US,0,none
584,95,1862,103,2025-07-14 00:12:13.672950,18.53,declined,insufficient_funds,False,US,0,none
585,33,1174,103,2025-11-22 17:45:13.672950,30.18,approved,,False,US,0,none
586,82,800,216,2025-09-06 22:59:13.672950,113.45,declined,card_expired,True,CA,0,none
587,67,873,21,2025-12-29 08:48:13.672950,46.72,approved,,False,US,0,none
588,2,1364,115,2026-04-28 13:38:13.672950,24.22,declined,merchant_blocked,False,US,0,none
589,97,129,210,2026-06-27 09:19:13.672950,208.46,approved,,False,US,0,none
590,43,438,291,2025-12-28 14:45:13.672950,39.45,declined,merchant_blocked,False,US,0,none
591,52,751,203,2026-06-18 07:07:13.672950,42.17,approved,,False,US,0,none
592,9,501,188,2026-06-29 00:31:13.672950,56.8,approved,,False,US,0,none
593,2,1082,151,2026-05-28 23:13:13.672950,101.45,approved,,True,JP,0,none
594,63,1222,191,2025-07-19 04:08:13.672950,75.3,approved,,True,JP,0,none
595,7,211,214,2025-09-12 09:01:13.672950,238.75,approved,,False,US,0,none
